Title,Year,Genre,imdbID,Path
Never Cry Wolf,1983,"Adventure, Drama",tt0086005,images/1983/tt0086005.jpg
Twilight Zone: The Movie,1983,"Horror, Sci-Fi",tt0086491,images/1983/tt0086491.jpg
Easy Money,1983,Comedy,tt0085470,images/1983/tt0085470.jpg
High Road to China,1983,"Adventure, Drama, Romance",tt0085678,images/1983/tt0085678.jpg
The Outsiders,1983,"Crime, Drama",tt0086066,images/1983/tt0086066.jpg
Spring Break,1983,"Comedy, Romance",tt0086352,images/1983/tt0086352.jpg
Two of a Kind,1983,"Comedy, Fantasy, Romance",tt0086494,images/1983/tt0086494.jpg
My Tutor,1983,Comedy,tt0085980,images/1983/tt0085980.jpg
Class,1983,"Comedy, Drama, Romance",tt0085346,images/1983/tt0085346.jpg
The Right Stuff,1983,"Adventure, Drama, History",tt0086197,images/1983/tt0086197.jpg
Cujo,1983,"Horror, Thriller",tt0085382,images/1983/tt0085382.jpg
Christine,1983,"Action, Drama, Horror",tt0085333,images/1983/tt0085333.jpg
The Dead Zone,1983,"Horror, Sci-Fi, Thriller",tt0085407,images/1983/tt0085407.jpg
Breathless,1983,"Action, Drama, Romance",tt0085276,images/1983/tt0085276.jpg
A Christmas Story,1983,"Comedy, Family",tt0085334,images/1983/tt0085334.jpg
Max Dugan Returns,1983,"Comedy, Drama",tt0085919,images/1983/tt0085919.jpg
Valley Girl,1983,"Comedy, Romance",tt0086525,images/1983/tt0086525.jpg
All the Right Moves,1983,"Drama, Romance, Sport",tt0085154,images/1983/tt0085154.jpg
Krull,1983,"Action, Adventure, Fantasy",tt0085811,images/1983/tt0085811.jpg
Spacehunter: Adventures in the Forbidden Zone,1983,"Action, Adventure, Sci-Fi",tt0086346,images/1983/tt0086346.jpg
D.C. Cab,1983,"Comedy, Action",tt0085387,images/1983/tt0085387.jpg
Gorky Park,1983,"Crime, Drama, Mystery",tt0085615,images/1983/tt0085615.jpg
Educating Rita,1983,"Comedy, Drama",tt0085478,images/1983/tt0085478.jpg
Private School,1983,"Comedy, Romance",tt0086143,images/1983/tt0086143.jpg
The Survivors,1983,"Comedy, Crime, Drama",tt0086397,images/1983/tt0086397.jpg
Revenge of the Ninja,1983,"Action, Crime, Drama",tt0086192,images/1983/tt0086192.jpg
Stroker Ace,1983,"Action, Comedy, Romance",tt0086379,images/1983/tt0086379.jpg
Lone Wolf McQuade,1983,"Action, Crime, Drama",tt0085862,images/1983/tt0085862.jpg
The Black Stallion Returns,1983,"Adventure, Family",tt0085248,images/1983/tt0085248.jpg
Deathstalker,1983,"Adventure, Fantasy",tt0087127,images/1983/tt0087127.jpg
Zelig,1983,Comedy,tt0086637,images/1983/tt0086637.jpg
The Lords of Discipline,1983,Thriller,tt0085867,images/1983/tt0085867.jpg
The Man Who Loved Women,1983,"Comedy, Drama, Romance",tt0085891,images/1983/tt0085891.jpg
The House on Sorority Row,1983,"Horror, Mystery, Thriller",tt0085694,images/1983/tt0085694.jpg
Doctor Detroit,1983,Comedy,tt0085450,images/1983/tt0085450.jpg
Deal of the Century,1983,"Comedy, Crime",tt0085412,images/1983/tt0085412.jpg
The Man with Two Brains,1983,"Comedy, Romance, Sci-Fi",tt0085894,images/1983/tt0085894.jpg
Brainstorm,1983,"Sci-Fi, Thriller",tt0085271,images/1983/tt0085271.jpg
Lovesick,1983,"Comedy, Fantasy, Romance",tt0085873,images/1983/tt0085873.jpg
Without a Trace,1983,"Drama, Mystery",tt0086593,images/1983/tt0086593.jpg
Strange Brew,1983,Comedy,tt0086373,images/1983/tt0086373.jpg
Tender Mercies,1983,"Drama, Music",tt0086423,images/1983/tt0086423.jpg
Something Wicked This Way Comes,1983,"Fantasy, Mystery, Thriller",tt0086336,images/1983/tt0086336.jpg
10 to Midnight,1983,"Crime, Drama, Thriller",tt0085121,images/1983/tt0085121.jpg
Romantic Comedy,1983,Comedy,tt0086205,images/1983/tt0086205.jpg
Nightmares,1983,"Horror, Sci-Fi",tt0086014,images/1983/tt0086014.jpg
The Golden Seal,1983,Adventure,tt0085608,images/1983/tt0085608.jpg
The Osterman Weekend,1983,"Action, Drama, Thriller",tt0086058,images/1983/tt0086058.jpg
Star 80,1983,"Biography, Drama",tt0086355,images/1983/tt0086355.jpg
The Sting II,1983,"Comedy, Crime",tt0086370,images/1983/tt0086370.jpg
Amityville 3-D,1983,Horror,tt0085159,images/1983/tt0085159.jpg
Chained Heat,1983,"Action, Crime, Drama",tt0085318,images/1983/tt0085318.jpg
Beyond the Limit,1983,"Drama, Romance, Thriller",tt0085236,images/1983/tt0085236.jpg
The Hunger,1983,"Fantasy, Horror, Romance",tt0085701,images/1983/tt0085701.jpg
Local Hero,1983,"Comedy, Drama",tt0085859,images/1983/tt0085859.jpg
Under Fire,1983,"Drama, War",tt0086510,images/1983/tt0086510.jpg
Smokey and the Bandit Part 3,1983,"Comedy, Crime",tt0086325,images/1983/tt0086325.jpg
A Night in Heaven,1983,"Drama, Romance",tt0086011,images/1983/tt0086011.jpg
The Star Chamber,1983,"Drama, Mystery, Thriller",tt0086356,images/1983/tt0086356.jpg
The Dresser,1983,Drama,tt0085461,images/1983/tt0085461.jpg
Metalstorm: The Destruction of Jared-Syn,1983,"Adventure, Sci-Fi, Action",tt0085935,images/1983/tt0085935.jpg
Vigilante,1983,"Action, Crime, Thriller",tt0084867,images/1983/tt0084867.jpg
Eddie and the Cruisers,1983,"Drama, Mystery, Music",tt0085475,images/1983/tt0085475.jpg
Curse of the Pink Panther,1983,"Comedy, Crime, Mystery",tt0085384,images/1983/tt0085384.jpg
Mortuary,1983,Horror,tt0087746,images/1983/tt0087746.jpg
Trenchcoat,1983,"Comedy, Mystery, Thriller",tt0086476,images/1983/tt0086476.jpg
Yellowbeard,1983,"Action, Adventure, Comedy",tt0086618,images/1983/tt0086618.jpg
The Keep,1983,Horror,tt0085780,images/1983/tt0085780.jpg
Joysticks,1983,Comedy,tt0085764,images/1983/tt0085764.jpg
Running Brave,1983,"Drama, Sport",tt0086220,images/1983/tt0086220.jpg
Rumble Fish,1983,Drama,tt0086216,images/1983/tt0086216.jpg
Table for Five,1983,"Drama, Romance",tt0086405,images/1983/tt0086405.jpg
Tough Enough,1983,"Action, Drama, Romance",tt0086461,images/1983/tt0086461.jpg
"Man, Woman and Child",1983,Drama,tt0085895,images/1983/tt0085895.jpg
Merry Christmas Mr. Lawrence,1983,"Drama, War",tt0085933,images/1983/tt0085933.jpg
Videodrome,1983,"Horror, Sci-Fi",tt0086541,images/1983/tt0086541.jpg
Screwballs,1983,Comedy,tt0086264,images/1983/tt0086264.jpg
Testament,1983,Drama,tt0086429,images/1983/tt0086429.jpg
Missing Pieces,1983,Mystery,tt0085945,images/1983/tt0085945.jpg
Baby It's You,1983,"Comedy, Drama, Romance",tt0085208,images/1983/tt0085208.jpg
Heat and Dust,1983,"Drama, Romance",tt0084058,images/1983/tt0084058.jpg
Stryker,1983,"Action, Sci-Fi",tt0086381,images/1983/tt0086381.jpg
Get Crazy,1983,"Comedy, Music",tt0085551,images/1983/tt0085551.jpg
Lianna,1983,Drama,tt0085838,images/1983/tt0085838.jpg
Strange Invaders,1983,"Horror, Mystery, Sci-Fi",tt0086374,images/1983/tt0086374.jpg
Eddie Macon's Run,1983,"Action, Crime, Drama",tt0085473,images/1983/tt0085473.jpg
Losin' It,1983,Comedy,tt0085868,images/1983/tt0085868.jpg
The Lonely Lady,1983,Drama,tt0085863,images/1983/tt0085863.jpg
Of Unknown Origin,1983,Horror,tt0086036,images/1983/tt0086036.jpg
Getting It On,1983,Comedy,tt0085588,images/1983/tt0085588.jpg
Fire and Ice,1983,"Animation, Fantasy, Adventure",tt0085542,images/1983/tt0085542.jpg
The Wicked Lady,1983,"Adventure, Drama",tt0086582,images/1983/tt0086582.jpg
The Pirates of Penzance,1983,"Comedy, Musical, Romance",tt0086112,images/1983/tt0086112.jpg
Daniel,1983,Drama,tt0085398,images/1983/tt0085398.jpg
Streamers,1983,"Crime, Drama, War",tt0086377,images/1983/tt0086377.jpg
Heart Like a Wheel,1983,"Biography, Drama, Sport",tt0085656,images/1983/tt0085656.jpg
Beverly Hills Cop,1984,"Action, Comedy, Crime",tt0086960,images/1984/tt0086960.jpg
Ghostbusters,1984,"Adventure, Comedy, Fantasy",tt0087332,images/1984/tt0087332.jpg
Indiana Jones and the Temple of Doom,1984,"Action, Adventure",tt0087469,images/1984/tt0087469.jpg
Gremlins,1984,"Comedy, Fantasy, Horror",tt0087363,images/1984/tt0087363.jpg
The Karate Kid,1984,"Action, Drama, Family",tt0087538,images/1984/tt0087538.jpg
Police Academy,1984,Comedy,tt0087928,images/1984/tt0087928.jpg
Footloose,1984,"Drama, Music, Romance",tt0087277,images/1984/tt0087277.jpg
Romancing the Stone,1984,"Action, Adventure, Comedy",tt0088011,images/1984/tt0088011.jpg
Star Trek III: The Search for Spock,1984,"Action, Adventure, Sci-Fi",tt0088170,images/1984/tt0088170.jpg
Splash,1984,"Comedy, Fantasy, Romance",tt0088161,images/1984/tt0088161.jpg
Purple Rain,1984,"Drama, Music, Musical",tt0087957,images/1984/tt0087957.jpg
Amadeus,1984,"Biography, Drama, Music",tt0086879,images/1984/tt0086879.jpg
Tightrope,1984,"Mystery, Thriller",tt0088272,images/1984/tt0088272.jpg
The Natural,1984,"Drama, Sport",tt0087781,images/1984/tt0087781.jpg
"Greystoke: The Legend of Tarzan, Lord of the Apes",1984,"Adventure, Drama",tt0087365,images/1984/tt0087365.jpg
Revenge of the Nerds,1984,Comedy,tt0088000,images/1984/tt0088000.jpg
2010,1984,"Mystery, Sci-Fi, Thriller",tt0086837,images/1984/tt0086837.jpg
Breakin',1984,"Comedy, Drama, Music",tt0086998,images/1984/tt0086998.jpg
Bachelor Party,1984,Comedy,tt0086927,images/1984/tt0086927.jpg
The Terminator,1984,"Action, Sci-Fi",tt0088247,images/1984/tt0088247.jpg
City Heat,1984,"Action, Comedy, Crime",tt0087062,images/1984/tt0087062.jpg
All of Me,1984,"Comedy, Fantasy, Romance",tt0086873,images/1984/tt0086873.jpg
Places in the Heart,1984,Drama,tt0087921,images/1984/tt0087921.jpg
The Killing Fields,1984,"Drama, History, War",tt0087553,images/1984/tt0087553.jpg
Conan the Destroyer,1984,"Action, Adventure, Fantasy",tt0087078,images/1984/tt0087078.jpg
Dune,1984,"Action, Adventure, Sci-Fi",tt0087182,images/1984/tt0087182.jpg
Starman,1984,"Adventure, Drama, Romance",tt0088172,images/1984/tt0088172.jpg
The Last Starfighter,1984,"Action, Adventure, Sci-Fi",tt0087597,images/1984/tt0087597.jpg
Cannonball Run II,1984,"Action, Comedy",tt0087032,images/1984/tt0087032.jpg
Teachers,1984,"Comedy, Drama",tt0088242,images/1984/tt0088242.jpg
A Passage to India,1984,"Adventure, Drama, History",tt0087892,images/1984/tt0087892.jpg
Protocol,1984,Comedy,tt0087951,images/1984/tt0087951.jpg
The Cotton Club,1984,"Crime, Drama, Music",tt0087089,images/1984/tt0087089.jpg
The Muppets Take Manhattan,1984,"Comedy, Drama, Family",tt0087755,images/1984/tt0087755.jpg
A Nightmare on Elm Street,1984,Horror,tt0087800,images/1984/tt0087800.jpg
The Woman in Red,1984,"Comedy, Romance",tt0088414,images/1984/tt0088414.jpg
Moscow on the Hudson,1984,"Comedy, Drama, Romance",tt0087747,images/1984/tt0087747.jpg
The Flamingo Kid,1984,"Comedy, Drama, Romance",tt0087265,images/1984/tt0087265.jpg
Sixteen Candles,1984,"Comedy, Romance",tt0088128,images/1984/tt0088128.jpg
Missing in Action,1984,"Action, Adventure, Drama",tt0087727,images/1984/tt0087727.jpg
A Soldier's Story,1984,"Crime, Drama, Mystery",tt0088146,images/1984/tt0088146.jpg
Against All Odds,1984,"Action, Adventure, Crime",tt0086859,images/1984/tt0086859.jpg
"Oh, God! You Devil",1984,"Comedy, Fantasy",tt0087835,images/1984/tt0087835.jpg
Rhinestone,1984,"Comedy, Music",tt0088001,images/1984/tt0088001.jpg
Weekend Pass,1984,Comedy,tt0088385,images/1984/tt0088385.jpg
Top Secret!,1984,Comedy,tt0088286,images/1984/tt0088286.jpg
Hot Dog... The Movie,1984,"Comedy, Romance, Sport",tt0087425,images/1984/tt0087425.jpg
The NeverEnding Story,1984,"Adventure, Drama, Family",tt0088323,images/1984/tt0088323.jpg
Best Defense,1984,"Comedy, War",tt0086955,images/1984/tt0086955.jpg
Blame It on Rio,1984,"Comedy, Romance",tt0159539,images/1984/tt0159539.jpg
Lassiter,1984,"Action, Crime, Drama",tt0087589,images/1984/tt0087589.jpg
Angel,1984,"Action, Crime, Thriller",tt0086896,images/1984/tt0086896.jpg
Johnny Dangerously,1984,"Action, Comedy, Crime",tt0087507,images/1984/tt0087507.jpg
Firestarter,1984,"Action, Horror, Sci-Fi",tt0087262,images/1984/tt0087262.jpg
Beat Street,1984,"Drama, Music",tt0086946,images/1984/tt0086946.jpg
Breakin' 2: Electric Boogaloo,1984,"Comedy, Drama, Musical",tt0086999,images/1984/tt0086999.jpg
Children of the Corn,1984,Horror,tt0087050,images/1984/tt0087050.jpg
Night of the Comet,1984,"Comedy, Horror, Sci-Fi",tt0087799,images/1984/tt0087799.jpg
Supergirl,1984,"Action, Adventure, Fantasy",tt0088206,images/1984/tt0088206.jpg
The Ice Pirates,1984,"Action, Adventure, Comedy",tt0087451,images/1984/tt0087451.jpg
The Evil That Men Do,1984,"Action, Drama, Thriller",tt0087222,images/1984/tt0087222.jpg
Irreconcilable Differences,1984,"Comedy, Drama, Romance",tt0087482,images/1984/tt0087482.jpg
Dreamscape,1984,"Adventure, Sci-Fi, Thriller",tt0087175,images/1984/tt0087175.jpg
Up the Creek,1984,Comedy,tt0088333,images/1984/tt0088333.jpg
The River,1984,Drama,tt0088007,images/1984/tt0088007.jpg
Tank,1984,"Action, Drama, Comedy",tt0088224,images/1984/tt0088224.jpg
Falling in Love,1984,"Drama, Romance",tt0087233,images/1984/tt0087233.jpg
Hard to Hold,1984,"Drama, Music",tt0087384,images/1984/tt0087384.jpg
The Wild Life,1984,"Comedy, Drama",tt0088402,images/1984/tt0088402.jpg
Broadway Danny Rose,1984,Comedy,tt0087003,images/1984/tt0087003.jpg
Thief of Hearts,1984,"Drama, Thriller, Crime",tt0088256,images/1984/tt0088256.jpg
Terror in the Aisles,1984,"Horror, Documentary, Thriller",tt0088249,images/1984/tt0088249.jpg
Country,1984,Drama,tt0087091,images/1984/tt0087091.jpg
Bolero,1984,"Comedy, Romance",tt0086987,images/1984/tt0086987.jpg
Body Double,1984,"Crime, Mystery, Thriller",tt0086984,images/1984/tt0086984.jpg
Oxford Blues,1984,"Comedy, Drama, Sport",tt0087866,images/1984/tt0087866.jpg
The Bounty,1984,"Action, Adventure, Drama",tt0086993,images/1984/tt0086993.jpg
Apple Mac: 1984,1984,"Short, Sci-Fi",tt4227346,images/1984/tt4227346.jpg
Reckless,1984,"Drama, Romance, Comedy",tt0087983,images/1984/tt0087983.jpg
The Philadelphia Experiment,1984,"Adventure, Drama, Romance",tt0087910,images/1984/tt0087910.jpg
Streets of Fire,1984,"Action, Crime, Drama",tt0088194,images/1984/tt0088194.jpg
Just the Way You Are,1984,"Comedy, Music, Romance",tt0087525,images/1984/tt0087525.jpg
The Little Drummer Girl,1984,Thriller,tt0087629,images/1984/tt0087629.jpg
Iceman,1984,"Drama, Sci-Fi",tt0087452,images/1984/tt0087452.jpg
Hardbodies,1984,Comedy,tt0087385,images/1984/tt0087385.jpg
Alphabet City,1984,"Crime, Drama, Thriller",tt0086877,images/1984/tt0086877.jpg
The Pope of Greenwich Village,1984,"Action, Comedy, Crime",tt0087932,images/1984/tt0087932.jpg
Runaway,1984,"Action, Crime, Sci-Fi",tt0088024,images/1984/tt0088024.jpg
Swing Shift,1984,"Drama, Romance, War",tt0088213,images/1984/tt0088213.jpg
The Razor's Edge,1984,"Drama, Romance, War",tt0087980,images/1984/tt0087980.jpg
The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,"Adventure, Comedy, Romance",tt0086856,images/1984/tt0086856.jpg
Firstborn,1984,"Drama, Thriller",tt0087263,images/1984/tt0087263.jpg
Racing with the Moon,1984,"Comedy, Drama, Romance",tt0087968,images/1984/tt0087968.jpg
Sheena,1984,"Adventure, Fantasy",tt0088103,images/1984/tt0088103.jpg
The Lonely Guy,1984,Comedy,tt0087635,images/1984/tt0087635.jpg
Once Upon a Time in America,1984,"Crime, Drama",tt0087843,images/1984/tt0087843.jpg
The Hotel New Hampshire,1984,"Comedy, Drama, Romance",tt0087428,images/1984/tt0087428.jpg
American Dreamer,1984,"Comedy, Crime, Romance",tt0086886,images/1984/tt0086886.jpg
No Small Affair,1984,"Comedy, Drama, Music",tt0087810,images/1984/tt0087810.jpg
Stop Making Sense,1984,"Documentary, Music",tt0088178,images/1984/tt0088178.jpg
"Grandview, U.S.A.",1984,Drama,tt0087359,images/1984/tt0087359.jpg
C.H.U.D.,1984,"Horror, Sci-Fi",tt0087015,images/1984/tt0087015.jpg
Making the Grade,1984,"Comedy, Romance, Sport",tt0087666,images/1984/tt0087666.jpg
This Is Spinal Tap,1984,"Comedy, Music",tt0088258,images/1984/tt0088258.jpg
Joy of Sex,1984,"Comedy, Romance",tt0087513,images/1984/tt0087513.jpg
Mrs. Soffel,1984,"Drama, Romance",tt0087751,images/1984/tt0087751.jpg
Until September,1984,"Drama, Romance",tt0088330,images/1984/tt0088330.jpg
The Brother from Another Planet,1984,"Comedy, Sci-Fi",tt0087004,images/1984/tt0087004.jpg
Crimes of Passion,1984,"Drama, Romance, Thriller",tt0087100,images/1984/tt0087100.jpg
The Warrior and the Sorceress,1984,"Adventure, Fantasy",tt0088379,images/1984/tt0088379.jpg
Impulse,1984,"Horror, Mystery, Sci-Fi",tt0087464,images/1984/tt0087464.jpg
Under the Volcano,1984,Drama,tt0088322,images/1984/tt0088322.jpg
"Silent Night, Deadly Night",1984,"Horror, Thriller",tt0088117,images/1984/tt0088117.jpg
Choose Me,1984,"Comedy, Drama, Romance",tt0087054,images/1984/tt0087054.jpg
Stranger Than Paradise,1984,"Comedy, Drama",tt0088184,images/1984/tt0088184.jpg
A Sunday in the Country,1984,Drama,tt0088318,images/1984/tt0088318.jpg
Electric Dreams,1984,"Comedy, Drama, Music",tt0087197,images/1984/tt0087197.jpg
"Paris, Texas",1984,Drama,tt0087884,images/1984/tt0087884.jpg
Purple Hearts,1984,"Drama, War",tt0087956,images/1984/tt0087956.jpg
Mass Appeal,1984,Drama,tt0087688,images/1984/tt0087688.jpg
The Buddy System,1984,"Drama, Comedy, Romance",tt0087006,images/1984/tt0087006.jpg
Body Rock,1984,"Drama, Music, Musical",tt0086985,images/1984/tt0086985.jpg
Misunderstood,1984,Drama,tt0087730,images/1984/tt0087730.jpg
Garbo Talks,1984,"Comedy, Drama",tt0087313,images/1984/tt0087313.jpg
Finders Keepers,1984,Comedy,tt0087260,images/1984/tt0087260.jpg
Birdy,1984,"Drama, War",tt0086969,images/1984/tt0086969.jpg
The River Rat,1984,"Adventure, Crime, Drama",tt0088006,images/1984/tt0088006.jpg
Mike's Murder,1984,"Drama, Mystery, Thriller",tt0087722,images/1984/tt0087722.jpg
Comfort and Joy,1984,Comedy,tt0087072,images/1984/tt0087072.jpg
The Bostonians,1984,"Drama, Romance",tt0086992,images/1984/tt0086992.jpg
The Power,1984,Horror,tt0081366,images/1984/tt0081366.jpg
Songwriter,1984,"Drama, Music",tt0088153,images/1984/tt0088153.jpg
Scandalous,1984,Comedy,tt0088046,images/1984/tt0088046.jpg
Windy City,1984,Drama,tt0088405,images/1984/tt0088405.jpg
The Stone Boy,1984,Drama,tt0088176,images/1984/tt0088176.jpg
Champions,1984,"Biography, Drama, Romance",tt0085320,images/1984/tt0085320.jpg
Razorback,1984,"Horror, Thriller",tt0087981,images/1984/tt0087981.jpg
Crackers,1984,"Adventure, Comedy, Crime",tt0087096,images/1984/tt0087096.jpg
Repo Man,1984,"Comedy, Crime, Sci-Fi",tt0087995,images/1984/tt0087995.jpg
Eureka Stockade,1984,Drama,tt0087220,images/1984/tt0087220.jpg
Back to the Future,1985,"Adventure, Comedy, Sci-Fi",tt0088763,images/1985/tt0088763.jpg
Rambo: First Blood Part II,1985,"Action, Adventure, Thriller",tt0089880,images/1985/tt0089880.jpg
Rocky IV,1985,"Drama, Sport",tt0089927,images/1985/tt0089927.jpg
The Color Purple,1985,Drama,tt0088939,images/1985/tt0088939.jpg
Out of Africa,1985,"Biography, Drama, Romance",tt0089755,images/1985/tt0089755.jpg
Cocoon,1985,Sci-Fi,tt0088933,images/1985/tt0088933.jpg
The Jewel of the Nile,1985,"Action, Adventure, Comedy",tt0089370,images/1985/tt0089370.jpg
Witness,1985,"Crime, Drama, Romance",tt0090329,images/1985/tt0090329.jpg
The Goonies,1985,"Adventure, Comedy, Family",tt0089218,images/1985/tt0089218.jpg
Spies Like Us,1985,"Adventure, Comedy",tt0090056,images/1985/tt0090056.jpg
Police Academy 2: Their First Assignment,1985,Comedy,tt0089822,images/1985/tt0089822.jpg
Fletch,1985,"Comedy, Crime, Mystery",tt0089155,images/1985/tt0089155.jpg
A View to a Kill,1985,"Action, Adventure, Thriller",tt0090264,images/1985/tt0090264.jpg
European Vacation,1985,Comedy,tt0089670,images/1985/tt0089670.jpg
Mask,1985,"Biography, Drama",tt0089560,images/1985/tt0089560.jpg
The Breakfast Club,1985,"Comedy, Drama",tt0088847,images/1985/tt0088847.jpg
White Nights,1985,Drama,tt0090319,images/1985/tt0090319.jpg
Pale Rider,1985,Western,tt0089767,images/1985/tt0089767.jpg
Pee-wee's Big Adventure,1985,"Adventure, Comedy, Family",tt0089791,images/1985/tt0089791.jpg
Brewster's Millions,1985,Comedy,tt0088850,images/1985/tt0088850.jpg
Jagged Edge,1985,"Crime, Thriller, Mystery",tt0089360,images/1985/tt0089360.jpg
St. Elmo's Fire,1985,"Drama, Romance",tt0090060,images/1985/tt0090060.jpg
Mad Max Beyond Thunderdome,1985,"Action, Adventure, Sci-Fi",tt0089530,images/1985/tt0089530.jpg
Commando,1985,"Action, Adventure, Thriller",tt0088944,images/1985/tt0088944.jpg
Teen Wolf,1985,"Comedy, Fantasy",tt0090142,images/1985/tt0090142.jpg
Silverado,1985,"Action, Crime, Drama",tt0090022,images/1985/tt0090022.jpg
Murphy's Romance,1985,"Comedy, Drama, Romance",tt0089643,images/1985/tt0089643.jpg
A Nightmare on Elm Street 2: Freddy's Revenge,1985,"Fantasy, Horror",tt0089686,images/1985/tt0089686.jpg
Desperately Seeking Susan,1985,"Comedy, Drama",tt0089017,images/1985/tt0089017.jpg
Prizzi's Honor,1985,"Comedy, Crime, Drama",tt0089841,images/1985/tt0089841.jpg
The Last Dragon,1985,"Action, Comedy, Drama",tt0089461,images/1985/tt0089461.jpg
